Combo_ID,RSU1_ID,RSU1_X,RSU1_Y,RSU1_Single_PDR,RSU2_ID,RSU2_X,RSU2_Y,RSU2_Single_PDR,Combined_PDR
Combo_60,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,cluster_314448309_824235741,844.8437027597101,1218.2629532963035,1.6382978723404256,9.696808510638299
Combo_61,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,314448358,749.7437549999449,1024.7167288772762,1.5425531914893618,9.659574468085106
Combo_62,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,19755421,1418.29960822477,1995.0837304303425,1.1702127659574468,9.473404255319148
Combo_63,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,252726522,2158.717895301874,662.6837204853073,1.0851063829787235,9.436170212765957
Combo_64,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,26841354,1879.9209603789493,1613.339192780666,0.8936170212765958,9.319148936170214
Combo_65,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,21970003,1392.5806327123428,1092.7498201234266,0.7872340425531915,9.276595744680852
Combo_66,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,cluster_347349857_347349858,292.67258916574065,1397.3318315809593,0.6914893617021276,9.22872340425532
Combo_67,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,14319161,219.0621956209652,933.7101204860955,0.6914893617021276,9.22872340425532
Combo_68,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,12452103,2465.67790639808,599.2091947440058,0.3723404255319149,9.079787234042554
Combo_69,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,354910587,463.9579251469113,585.6913986252621,0.3085106382978723,9.042553191489363
Combo_71,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,89119479,1977.410551787936,1232.4977780682966,0.0638297872340425,8.920212765957448
