snapshot_no,time,vehicle_id,x,y
79,166.0,12,645451.32,5493908.11
79,166.0,13,645960.64,5493783.23
79,166.0,14,645587.61,5493721.44
79,166.0,15,645732.6,5493506.52
79,166.0,16,645190.28,5493512.6
79,166.0,17,646412.51,5493701.46
79,166.0,18,646345.22,5493699.59
79,166.0,19,645542.38,5493469.3
79,166.0,2,645132.77,5493637.6
79,166.0,20,646886.75,5492948.27
79,166.0,22,645414.47,5493974.35
79,166.0,24,646326.25,5493702.18
79,166.0,25,645230.82,5493503.73
79,166.0,26,646073.27,5494109.56
79,166.0,27,646039.02,5493954.43
79,166.0,28,644968.8,5493799.47
79,166.0,29,645624.27,5493472.91
79,166.0,3,644922.29,5493648.74
79,166.0,30,646878.73,5492737.57
79,166.0,31,644879.04,5493481.64
79,166.0,32,644768.55,5493598.52
79,166.0,33,644666.34,5493088.9
79,166.0,34,645994.24,5493316.26
79,166.0,35,644899.56,5493765.28
79,166.0,36,646243.72,5493269.72
79,166.0,37,645069.14,5493541.17
79,166.0,38,644750.1,5493559.08
79,166.0,39,646178.85,5493568.65
79,166.0,4,645184.71,5493510.61
79,166.0,40,645794.12,5493653.32
79,166.0,41,645525.9,5493484.16
79,166.0,42,645815.82,5493783.01
79,166.0,43,645160.49,5493506.27
79,166.0,44,646462.97,5493708.8
79,166.0,45,646601.81,5492732.46
79,166.0,46,645735.29,5493187.27
79,166.0,47,646180.88,5493550.78
79,166.0,48,646231.4,5493075.53
79,166.0,5,646027.1,5493785.28
79,166.0,6,646628.96,5492719.13
79,166.0,7,646526.1,5493755.85
79,166.0,8,644915.83,5493639.8
79,166.0,9,644628.88,5493381.46
80,168.0,0,646177.18,5493130.57
80,168.0,1,645733.73,5493143.95
80,168.0,10,645210.14,5493325.28
80,168.0,11,645520.16,5493482.62
80,168.0,12,645466.47,5493883.43
80,168.0,13,645979.19,5493784.68
80,168.0,14,645606.44,5493701.54
80,168.0,15,645722.88,5493483.56
80,168.0,16,645161.88,5493519.24
80,168.0,17,646438.46,5493703.16
80,168.0,18,646357.03,5493706.71
80,168.0,19,645580.68,5493465.18
80,168.0,2,645154.59,5493626.62
80,168.0,20,646889.2,5492914.55
80,168.0,22,645400.22,5493998.37
80,168.0,24,646299.41,5493701.28
80,168.0,25,645201.52,5493507.73
80,168.0,26,646059.64,5494110.1
80,168.0,27,646039.84,5493978.55
80,168.0,28,644972.17,5493824.62
80,168.0,29,645592.96,5493476.22
80,168.0,3,644932.05,5493677.07
80,168.0,30,646862.2,5492704.38
80,168.0,31,644864.78,5493484.6
80,168.0,32,644758.87,5493584.02
80,168.0,33,644652.22,5493060.24
80,168.0,34,646033.42,5493276.49
80,168.0,35,644880.69,5493769.82
80,168.0,36,646254.54,5493257.39
80,168.0,37,645037.2,5493552.41
80,168.0,38,644762.21,5493583.55
80,168.0,39,646172.46,5493598.62
80,168.0,4,645151.35,5493518.42
80,168.0,40,645778.36,5493653.85
80,168.0,41,645523.86,5493509.04
80,168.0,42,645832.83,5493782.08
80,168.0,43,645191.52,5493499.35
80,168.0,44,646435.57,5493706.1
80,168.0,45,646588.14,5492740.11
80,168.0,46,645735.84,5493202.85
80,168.0,47,646199.3,5493549.06
80,168.0,48,646270.58,5493036.42
80,168.0,5,646026.6,5493762.33
80,168.0,6,646608.41,5492728.58
80,168.0,7,646533.13,5493743.03
80,168.0,8,644909.12,5493620.29
80,168.0,9,644649.9,5493383.27
81,170.0,0,646218.48,5493088.65
81,170.0,1,645734.29,5493159.46
81,170.0,10,645238.4,5493312.39
81,170.0,11,645486.22,5493485.49
81,170.0,12,645481.62,5493858.74
81,170.0,13,645997.69,5493786.32
81,170.0,14,645625.28,5493681.62
81,170.0,15,645709.22,5493469.59
81,170.0,16,645133.57,5493526.03
81,170.0,17,646464.35,5493705.73
81,170.0,18,646355.48,5493728.95
81,170.0,19,645618.9,5493460.67
81,170.0,2,645148.44,5493599.37
81,170.0,20,646889.84,5492880.82
81,170.0,22,645385.86,5494022.36
81,170.0,24,646272.63,5493698.22
81,170.0,25,645172.56,5493513.45
81,170.0,26,646046.1,5494110.48
81,170.0,27,646040.43,5494002.66
81,170.0,28,644975.54,5493849.74
81,170.0,29,645561.61,5493479.52
81,170.0,3,644941.84,5493705.38
81,170.0,30,646815.96,5492701.14
81,170.0,31,644856.15,5493464.08
81,170.0,32,644762.21,5493583.57
81,170.0,33,644638.1,5493031.62
81,170.0,34,646072.57,5493236.75
81,170.0,35,644861.85,5493774.36
81,170.0,36,646265.4,5493245.02
81,170.0,37,645005.72,5493564.95
81,170.0,38,644771.0,5493595.49
81,170.0,39,646165.64,5493630.55
81,170.0,4,645118.1,5493526.87
81,170.0,40,645767.2,5493639.42
81,170.0,41,645521.72,5493533.81
81,170.0,42,645849.85,5493781.61
81,170.0,43,645222.87,5493494.1
81,170.0,44,646405.43,5493704.47
81,170.0,45,646570.87,5492754.42
81,170.0,46,645736.51,5493224.35
81,170.0,47,646216.69,5493550.52
81,170.0,48,646309.82,5492997.41
81,170.0,5,646026.12,5493739.35
81,170.0,6,646593.7,5492737.19
81,170.0,7,646540.1,5493730.17
81,170.0,8,644907.51,5493602.98
81,170.0,9,644670.96,5493372.52
82,172.0,0,646259.98,5493046.96
82,172.0,1,645734.85,5493174.92
82,172.0,10,645249.85,5493310.89
82,172.0,11,645452.28,5493488.4
82,172.0,12,645496.79,5493834.04
82,172.0,13,646015.57,5493788.47
82,172.0,14,645644.12,5493661.71
82,172.0,15,645692.0,5493465.77
82,172.0,16,645105.5,5493533.72
82,172.0,17,646490.09,5493709.25
82,172.0,18,646353.3,5493754.73
82,172.0,19,645657.13,5493456.16
82,172.0,2,645142.29,5493572.09
82,172.0,20,646887.15,5492847.11
82,172.0,22,645393.63,5494042.71
82,172.0,24,646245.95,5493694.69
82,172.0,25,645143.79,5493520.19
82,172.0,26,646038.29,5494097.95
82,172.0,27,646040.83,5494026.78
82,172.0,28,644978.84,5493874.87
82,172.0,29,645530.19,5493481.84
82,172.0,3,644951.49,5493732.69
82,172.0,30,646765.82,5492702.83
82,172.0,31,644847.88,5493439.74
82,172.0,32,644771.01,5493595.49
82,172.0,33,644626.27,5493001.99
82,172.0,34,646111.69,5493197.04
82,172.0,35,644843.0,5493778.89
82,172.0,36,646278.38,5493231.3
82,172.0,37,644973.92,5493576.73
82,172.0,38,644791.85,5493586.62
82,172.0,39,646160.15,5493659.14
82,172.0,4,645085.11,5493536.19
82,172.0,40,645757.95,5493612.47
82,172.0,41,645517.82,5493558.33
82,172.0,42,645866.9,5493781.29
82,172.0,43,645254.39,5493489.97
82,172.0,44,646375.23,5493703.66
82,172.0,45,646550.19,5492776.49
82,172.0,46,645737.09,5493252.42
82,172.0,47,646232.57,5493551.83
82,172.0,48,646349.09,5492958.38
82,172.0,5,646025.36,5493716.35
82,172.0,6,646576.59,5492748.46
82,172.0,7,646526.67,5493721.41
82,172.0,8,644927.99,5493588.39
82,172.0,9,644692.07,5493361.75
83,174.0,0,646301.7,5493005.49
83,174.0,1,645735.41,5493190.4
83,174.0,10,645230.86,5493319.1
83,174.0,11,645418.32,5493491.32
83,174.0,12,645511.93,5493809.38
83,174.0,13,646029.45,5493794.22
83,174.0,14,645663.37,5493642.26
83,174.0,15,645665.68,5493468.54
83,174.0,16,645077.53,5493541.9
83,174.0,17,646515.4,5493715.36
83,174.0,18,646361.27,5493771.61
83,174.0,19,645695.34,5493451.58
83,174.0,2,645136.33,5493545.68
83,174.0,20,646884.45,5492813.39
83,174.0,22,645419.27,5494053.78
83,174.0,24,646219.24,5493691.11
83,174.0,25,645115.13,5493527.7
83,174.0,26,646038.19,5494075.67
83,174.0,27,646041.2,5494050.91
83,174.0,28,644981.22,5493900.08
83,174.0,29,645498.8,5493484.41
83,174.0,3,644955.01,5493749.07
83,174.0,30,646715.66,5492704.53
83,174.0,31,644838.52,5493415.74
83,174.0,32,644791.81,5493586.63
83,174.0,33,644616.26,5492971.68
83,174.0,34,646150.86,5493157.29
83,174.0,35,644824.0,5493782.61
83,174.0,36,646297.2,5493214.05
83,174.0,37,644942.92,5493590.5
83,174.0,38,644819.75,5493573.69
83,174.0,39,646158.0,5493675.03
83,174.0,4,645052.4,5493546.4
83,174.0,40,645749.74,5493583.2
83,174.0,41,645513.49,5493582.83
83,174.0,42,645883.93,5493781.01
83,174.0,43,645286.04,5493486.97
83,174.0,44,646345.03,5493702.79
83,174.0,45,646524.16,5492804.27
83,174.0,46,645737.3,5493280.85
83,174.0,47,646250.52,5493553.06
83,174.0,48,646382.26,5492922.02
83,174.0,5,646025.02,5493693.39
83,174.0,6,646557.33,5492768.87
83,174.0,7,646503.0,5493715.62
83,174.0,8,644955.97,5493574.98
83,174.0,9,644713.56,5493351.79
84,176.0,0,646343.42,5492964.01
84,176.0,1,645735.93,5493205.54
84,176.0,10,645205.29,5493331.18
84,176.0,11,645384.4,5493494.23
84,176.0,12,645527.47,5493785.0
84,176.0,13,646031.93,5493817.53
84,176.0,14,645682.85,5493622.98
84,176.0,15,645635.12,5493471.77
84,176.0,16,645049.83,5493550.79
84,176.0,17,646539.59,5493721.08
84,176.0,18,646387.14,5493772.81
84,176.0,19,645724.54,5493449.05
84,176.0,2,645132.55,5493530.13
84,176.0,20,646881.76,5492779.71
84,176.0,22,645444.91,5494064.85
84,176.0,24,646192.64,5493686.76
84,176.0,25,645086.65,5493535.7
84,176.0,26,646038.02,5494052.87
84,176.0,27,646041.38,5494075.03
84,176.0,28,644983.47,5493925.35
84,176.0,29,645467.44,5493487.1
84,176.0,3,644938.87,5493755.7
84,176.0,30,646665.74,5492708.56
84,176.0,31,644829.17,5493391.73
84,176.0,32,644819.72,5493573.71
84,176.0,33,644610.66,5492940.49
84,176.0,34,646190.0,5493117.56
84,176.0,35,644804.96,5493786.24
84,176.0,36,646317.34,5493195.6
84,176.0,37,644916.16,5493602.53
84,176.0,38,644848.75,5493555.34
84,176.0,39,646177.66,5493681.0
84,176.0,4,645020.61,5493559.08
84,176.0,40,645743.64,5493553.43
84,176.0,41,645509.32,5493607.4
84,176.0,42,645900.95,5493780.79
84,176.0,43,645317.76,5493484.37
84,176.0,44,646314.86,5493701.82
84,176.0,45,646492.83,5492837.71
84,176.0,46,645736.36,5493309.71
84,176.0,47,646268.49,5493554.25
84,176.0,48,646411.8,5492889.14
84,176.0,5,646024.68,5493670.45
84,176.0,6,646532.72,5492795.14
84,176.0,7,646479.02,5493710.71
84,176.0,8,644984.62,5493562.96
84,176.0,9,644735.12,5493342.0
85,178.0,0,646379.66,5492924.91
85,178.0,1,645736.6,5493227.3
85,178.0,10,645172.65,5493346.37
85,178.0,11,645350.46,5493497.14
85,178.0,12,645547.37,5493763.98
85,178.0,13,646033.66,5493847.71
85,178.0,14,645702.74,5493604.16
85,178.0,15,645604.51,5493475.0
85,178.0,16,645022.81,5493561.64
85,178.0,17,646551.42,5493710.62
85,178.0,18,646412.98,5493774.01
85,178.0,19,645737.6,5493457.63
85,178.0,2,645113.18,5493528.25
85,178.0,20,646879.3,5492745.97
85,178.0,22,645470.56,5494075.93
85,178.0,24,646166.05,5493682.22
85,178.0,25,645058.42,5493544.52
85,178.0,26,646037.69,5494030.05
85,178.0,27,646041.49,5494098.98
85,178.0,28,644985.73,5493950.62
85,178.0,29,645436.06,5493489.8
85,178.0,3,644921.49,5493759.98
85,178.0,30,646624.1,5492720.78
85,178.0,31,644819.83,5493367.78
85,178.0,32,644848.85,5493555.56
85,178.0,33,644609.34,5492908.57
85,178.0,34,646229.14,5493077.83
85,178.0,35,644785.9,5493789.87
85,178.0,36,646330.92,5493185.45
85,178.0,37,644902.68,5493598.73
85,178.0,38,644832.06,5493516.74
85,178.0,39,646206.44,5493685.9
85,178.0,4,644988.58,5493571.3
85,178.0,40,645738.61,5493523.39
85,178.0,41,645504.98,5493631.88
85,178.0,42,645917.95,5493781.3
85,178.0,43,645349.52,5493482.49
85,178.0,44,646284.73,5493699.83
85,178.0,45,646454.36,5492875.56
85,178.0,46,645735.42,5493338.58
85,178.0,47,646286.47,5493555.43
85,178.0,48,646441.34,5492856.27
85,178.0,5,646011.8,5493657.21
85,178.0,6,646502.64,5492827.25
85,178.0,7,646454.74,5493707.92
85,178.0,8,645012.61,5493549.41
85,178.0,9,644756.49,5493331.89
86,180.0,0,646411.04,5492889.99
86,180.0,1,645737.1,5493253.23
86,180.0,10,645133.01,5493364.68
86,180.0,11,645316.51,5493499.85
86,180.0,12,645567.27,5493742.94
86,180.0,13,646035.44,5493878.7
86,180.0,14,645721.53,5493584.59
86,180.0,15,645573.93,5493478.23
86,180.0,16,644995.65,5493572.09
86,180.0,17,646559.29,5493697.22
86,180.0,18,646438.85,5493775.21
86,180.0,19,645742.78,5493478.71
86,180.0,2,645086.38,5493535.79
86,180.0,20,646872.33,5492712.66
86,180.0,22,645496.46,5494086.29
86,180.0,24,646139.49,5493677.61
86,180.0,25,645030.77,5493554.99
86,180.0,26,646037.3,5494007.25
86,180.0,27,646052.2,5494107.21
86,180.0,28,645002.02,5493965.22
86,180.0,29,645404.7,5493492.49
86,180.0,3,644904.07,5493764.19
86,180.0,30,646601.33,5492732.74
86,180.0,31,644810.66,5493343.73
86,180.0,32,644833.79,5493522.4
86,180.0,33,644608.21,5492876.67
86,180.0,34,646268.61,5493038.38
86,180.0,35,644766.83,5493793.33
86,180.0,36,646347.26,5493195.45
86,180.0,37,644895.09,5493578.81
86,180.0,38,644843.35,5493495.96
86,180.0,39,646238.75,5493690.52
86,180.0,4,644956.89,5493584.24
86,180.0,40,645733.84,5493493.3
86,180.0,41,645498.97,5493656.05
86,180.0,42,645934.98,5493782.17
86,180.0,43,645381.22,5493480.09
86,180.0,44,646254.79,5493695.85
86,180.0,45,646413.1,5492915.67
86,180.0,46,645734.83,5493367.45
86,180.0,47,646304.28,5493556.6
86,180.0,48,646470.87,5492823.41
86,180.0,5,645988.9,5493655.53
86,180.0,6,646466.3,5492863.95
86,180.0,7,646430.32,5493705.62
86,180.0,8,645041.98,5493539.0
86,180.0,9,644777.82,5493321.7
87,182.0,0,646442.43,5492855.06
87,182.0,1,645737.32,5493278.85
87,182.0,10,645089.25,5493385.14
87,182.0,11,645282.54,5493502.46
87,182.0,12,645587.17,5493721.9
87,182.0,13,646037.22,5493909.72
87,182.0,14,645733.87,5493563.97
87,182.0,15,645543.25,5493480.94
87,182.0,16,644968.49,5493582.55
87,182.0,17,646567.18,5493683.81
87,182.0,18,646449.41,5493756.82
87,182.0,19,645750.3,5493507.44
87,182.0,2,645054.58,5493545.72
87,182.0,20,646834.7,5492700.51
87,182.0,22,645524.26,5494088.81
87,182.0,24,646112.92,5493673.12
87,182.0,25,645003.3,5493565.85
87,182.0,26,646036.82,5493984.45
87,182.0,27,646066.58,5494106.63
87,182.0,28,645026.91,5493970.1
87,182.0,29,645373.32,5493495.18
87,182.0,3,644886.67,5493768.38
87,182.0,30,646587.26,5492740.57
87,182.0,31,644801.44,5493319.71
87,182.0,32,644834.3,5493499.62
87,182.0,33,644607.08,5492844.76
87,182.0,34,646308.17,5492999.05
87,182.0,35,644747.73,5493796.63
87,182.0,36,646367.78,5493212.23
87,182.0,37,644886.2,5493552.62
87,182.0,38,644858.09,5493490.48
87,182.0,39,646270.73,5493694.74
87,182.0,4,644926.33,5493597.93
87,182.0,40,645731.19,5493471.17
87,182.0,41,645490.07,5493679.29
87,182.0,42,645951.99,5493782.87
87,182.0,43,645412.94,5493477.51
87,182.0,44,646224.83,5493691.93
87,182.0,45,646371.98,5492955.94
87,182.0,46,645735.35,5493396.31
87,182.0,47,646318.16,5493552.77
87,182.0,48,646490.82,5492784.08
87,182.0,5,645965.96,5493654.41
87,182.0,6,646425.06,5492904.04
87,182.0,7,646405.87,5493704.48
87,182.0,8,645071.7,5493529.67
87,182.0,9,644793.22,5493314.36
88,184.0,0,646473.51,5492819.88
88,184.0,1,645736.53,5493304.66
88,184.0,10,645045.32,5493405.27
88,184.0,11,645248.55,5493504.75
88,184.0,12,645607.08,5493700.87
88,184.0,13,646038.56,5493940.74
88,184.0,14,645739.62,5493549.63
88,184.0,15,645512.58,5493483.23
88,184.0,16,644941.91,5493594.46
88,184.0,17,646575.05,5493670.41
88,184.0,18,646454.53,5493731.48
88,184.0,19,645755.19,5493539.14
88,184.0,2,645023.3,5493558.0
88,184.0,20,646789.6,5492702.03
88,184.0,22,645552.16,5494087.97
88,184.0,24,646086.35,5493668.6
88,184.0,25,644975.55,5493576.12
88,184.0,26,646036.06,5493961.66
88,184.0,27,646080.96,5494106.05
88,184.0,28,645052.06,5493973.47
88,184.0,29,645341.93,5493497.82
88,184.0,3,644869.25,5493772.58
88,184.0,30,646569.62,5492755.75
88,184.0,31,644778.92,5493324.71
88,184.0,32,644851.26,5493492.76
88,184.0,33,644606.48,5492813.75
88,184.0,34,646347.72,5492959.74
88,184.0,35,644728.67,5493800.27
88,184.0,36,646389.13,5493229.55
88,184.0,37,644877.13,5493525.93
88,184.0,38,644872.6,5493502.61
88,184.0,39,646290.42,5493697.69
88,184.0,4,644907.6,5493603.3
88,184.0,40,645734.04,5493454.63
88,184.0,41,645480.94,5493702.44
88,184.0,42,645968.99,5493783.75
88,184.0,43,645444.61,5493474.71
88,184.0,44,646195.01,5493687.17
88,184.0,45,646331.81,5492997.11
88,184.0,46,645736.8,5493423.16
88,184.0,47,646321.21,5493535.08
88,184.0,48,646505.43,5492742.5
88,184.0,5,645943.0,5493653.67
88,184.0,6,646383.48,5492944.46
88,184.0,7,646381.43,5493703.83
88,184.0,8,645101.66,5493521.04
88,184.0,9,644806.68,5493324.28
89,186.0,0,646493.96,5492777.59
89,186.0,1,645735.68,5493330.58
89,186.0,10,645001.36,5493425.37
89,186.0,11,645214.78,5493509.15
89,186.0,12,645626.97,5493679.84
89,186.0,13,646039.61,5493971.77
89,186.0,14,645739.02,5493525.91
89,186.0,15,645481.96,5493485.86
89,186.0,16,644915.58,5493606.36
89,186.0,17,646582.95,5493656.98
89,186.0,18,646457.97,5493714.49
89,186.0,19,645760.6,5493570.68
89,186.0,2,644991.9,5493570.07
89,186.0,20,646744.51,5492703.55
89,186.0,22,645579.78,5494086.57
89,186.0,24,646059.78,5493663.91
89,186.0,25,644948.47,5493588.01
89,186.0,26,646035.29,5493938.86
89,186.0,27,646095.36,5494105.47
89,186.0,28,645077.25,5493976.43
89,186.0,29,645310.51,5493500.33
89,186.0,3,644851.85,5493776.76
89,186.0,30,646548.56,5492778.24
89,186.0,31,644755.69,5493335.81
89,186.0,32,644861.54,5493480.31
89,186.0,33,644606.84,5492795.92
89,186.0,34,646381.39,5492922.98
89,186.0,35,644709.74,5493804.5
89,186.0,36,646410.31,5493247.11
89,186.0,37,644868.07,5493499.23
89,186.0,38,644881.24,5493528.06
89,186.0,39,646295.01,5493712.32
89,186.0,4,644898.63,5493589.22
89,186.0,40,645754.76,5493442.47
89,186.0,41,645469.71,5493724.66
89,186.0,42,645985.95,5493785.29
89,186.0,43,645476.31,5493471.92
89,186.0,44,646165.19,5493682.06
89,186.0,45,646291.61,5493038.3
89,186.0,46,645737.27,5493439.26
89,186.0,47,646324.02,5493517.31
89,186.0,48,646524.26,5492703.31
89,186.0,5,645920.07,5493652.94
89,186.0,6,646342.83,5492985.81
89,186.0,7,646356.94,5493703.15
89,186.0,8,645131.73,5493512.83
89,186.0,9,644815.1,5493346.42
90,188.0,0,646508.21,5492732.92
90,188.0,1,645734.83,5493356.56
90,188.0,10,644957.39,5493445.48
90,188.0,11,645181.2,5493514.72
90,188.0,12,645646.94,5493658.83
90,188.0,13,646050.04,5493987.43
90,188.0,14,645734.59,5493498.86
90,188.0,15,645451.3,5493488.49
90,188.0,16,644915.28,5493628.37
90,188.0,17,646590.83,5493643.56
90,188.0,18,646472.33,5493706.66
90,188.0,19,645766.03,5493602.31
90,188.0,2,644960.7,5493582.53
90,188.0,20,646699.43,5492705.07
90,188.0,22,645596.36,5494087.42
90,188.0,24,646038.4,5493660.35
90,188.0,25,644921.82,5493599.95
90,188.0,26,646034.36,5493916.05
90,188.0,27,646109.75,5494104.9
90,188.0,28,645102.43,5493979.4
90,188.0,29,645279.1,5493502.64
90,188.0,3,644834.38,5493780.63
90,188.0,30,646522.39,5492806.17
90,188.0,31,644732.39,5493346.6
90,188.0,32,644853.49,5493456.22
90,188.0,33,644609.66,5492811.7
90,188.0,34,646411.16,5492889.86
90,188.0,35,644695.18,5493813.89
90,188.0,36,646430.69,5493265.58
90,188.0,37,644841.87,5493500.01
90,188.0,38,644889.89,5493553.55
90,188.0,39,646291.82,5493737.21
90,188.0,4,644890.48,5493565.24
90,188.0,40,645787.48,5493436.65
90,188.0,41,645458.65,5493746.96
90,188.0,42,646002.94,5493786.74
90,188.0,43,645508.0,5493469.12
90,188.0,44,646135.42,5493676.94
90,188.0,45,646250.46,5493078.5
90,188.0,46,645725.44,5493456.47
90,188.0,47,646327.3,5493499.62
90,188.0,48,646559.6,5492682.26
90,188.0,5,645897.12,5493652.73
90,188.0,6,646302.32,5493027.33
90,188.0,7,646332.44,5493702.38
90,188.0,8,645162.1,5493505.9
90,188.0,9,644823.56,5493368.55
91,190.0,0,646531.95,5492693.17
91,190.0,1,645735.1,5493382.53
91,190.0,10,644914.66,5493463.42
91,190.0,11,645148.0,5493522.49
91,190.0,12,645667.31,5493638.29
91,190.0,13,646068.61,5493987.0
91,190.0,14,645731.59,5493474.52
91,190.0,15,645420.61,5493491.12
91,190.0,16,644923.19,5493651.33
91,190.0,17,646598.59,5493630.05
91,190.0,18,646497.38,5493710.95
91,190.0,19,645771.48,5493633.92
91,190.0,2,644933.19,5493594.86
91,190.0,20,646654.72,5492710.39
91,190.0,22,645577.27,5494089.9
91,190.0,24,646021.18,5493658.03
91,190.0,25,644905.36,5493601.92
91,190.0,26,646033.07,5493893.31
91,190.0,27,646124.13,5494104.32
91,190.0,28,645127.67,5493981.77
91,190.0,29,645247.69,5493504.83
91,190.0,3,644816.82,5493783.98
91,190.0,30,646491.01,5492839.65
91,190.0,31,644709.05,5493357.41
91,190.0,32,644842.63,5493426.27
91,190.0,33,644610.05,5492838.26
91,190.0,34,646440.94,5492856.72
91,190.0,35,644698.83,5493832.95
91,190.0,36,646450.63,5493284.51
91,190.0,37,644841.84,5493532.39
91,190.0,38,644898.3,5493578.31
91,190.0,39,646286.95,5493768.43
91,190.0,4,644881.33,5493538.29
91,190.0,40,645826.66,5493425.49
91,190.0,41,645447.52,5493769.22
91,190.0,42,646018.65,5493788.96
91,190.0,43,645539.68,5493466.32
91,190.0,44,646105.66,5493671.88
91,190.0,45,646209.34,5493118.76
91,190.0,46,645696.92,5493462.03
91,190.0,47,646330.67,5493481.93
91,190.0,48,646603.54,5492677.69
91,190.0,5,645874.2,5493652.72
91,190.0,6,646261.26,5493068.24
91,190.0,7,646307.96,5493701.59
91,190.0,8,645192.55,5493499.18
91,190.0,9,644832.14,5493390.58
92,192.0,0,646574.86,5492679.84
92,192.0,1,645735.56,5493408.46
92,192.0,10,644886.05,5493477.6
92,192.0,11,645139.24,5493544.05
92,192.0,12,645688.03,5493618.08
92,192.0,13,646087.2,5493986.58
92,192.0,14,645734.54,5493460.56
92,192.0,15,645389.98,5493493.75
92,192.0,16,644931.09,5493674.28
92,192.0,17,646606.21,5493616.47
92,192.0,18,646522.51,5493717.09
92,192.0,19,645791.56,5493650.23
92,192.0,2,644912.37,5493603.08
92,192.0,20,646617.4,5492723.28
92,192.0,22,645550.64,5494091.24
92,192.0,24,645996.09,5493656.01
92,192.0,25,644896.86,5493584.01
92,192.0,26,646031.76,5493870.5
92,192.0,27,646138.54,5494103.74
92,192.0,28,645153.03,5493982.05
92,192.0,29,645216.49,5493508.92
92,192.0,3,644799.24,5493787.33
92,192.0,30,646452.93,5492876.95
92,192.0,31,644685.84,5493368.52
92,192.0,32,644830.78,5493395.86
92,192.0,33,644611.18,5492870.12
92,192.0,34,646470.71,5492823.58
92,192.0,35,644702.77,5493851.96
92,192.0,36,646469.95,5493304.12
92,192.0,37,644842.8,5493566.54
92,192.0,38,644903.4,5493593.31
92,192.0,39,646255.89,5493767.39
92,192.0,4,644872.17,5493511.33
92,192.0,40,645871.71,5493407.23
92,192.0,41,645435.68,5493791.14
92,192.0,42,646030.89,5493799.23
92,192.0,43,645571.23,5493463.08
92,192.0,44,646075.87,5493666.82
92,192.0,45,646168.24,5493159.03
92,192.0,46,645662.6,5493465.66
92,192.0,47,646333.94,5493464.22
92,192.0,48,646647.59,5492678.42
92,192.0,5,645851.25,5493653.01
92,192.0,6,646219.68,5493108.63
92,192.0,7,646283.54,5493699.67
92,192.0,8,645223.25,5493494.04
92,192.0,9,644840.75,5493412.66
93,194.0,0,646621.63,5492677.72
93,194.0,1,645737.45,5493430.14
93,194.0,10,644871.62,5493485.61
93,194.0,11,645145.48,5493571.72
93,194.0,12,645709.08,5493598.17
93,194.0,13,646105.77,5493986.15
93,194.0,14,645745.98,5493478.47
93,194.0,15,645359.35,5493496.38
93,194.0,16,644939.01,5493697.26
93,194.0,17,646609.13,5493603.48
93,194.0,18,646544.87,5493720.17
93,194.0,19,645823.58,5493649.96
93,194.0,2,644917.44,5493593.47
93,194.0,20,646598.51,5492734.4
93,194.0,22,645522.77,5494091.89
93,194.0,24,645969.17,5493654.51
93,194.0,25,644888.95,5493560.72
93,194.0,26,646030.45,5493847.75
93,194.0,27,646152.93,5494103.16
93,194.0,28,645178.39,5493982.37
93,194.0,29,645185.38,5493513.75
93,194.0,3,644781.65,5493790.68
93,194.0,30,646409.59,5492919.08
93,194.0,31,644663.26,5493380.04
93,194.0,32,644818.94,5493365.48
93,194.0,33,644612.31,5492902.03
93,194.0,34,646490.86,5492783.99
93,194.0,35,644706.69,5493870.96
93,194.0,36,646489.27,5493323.71
93,194.0,37,644803.75,5493584.63
93,194.0,38,644909.9,5493612.69
93,194.0,39,646223.82,5493761.36
93,194.0,4,644855.41,5493494.62
93,194.0,40,645919.47,5493377.23
93,194.0,41,645424.04,5493813.12
93,194.0,42,646032.35,5493824.83
93,194.0,43,645602.77,5493459.36
93,194.0,44,646047.69,5493661.88
93,194.0,45,646127.15,5493199.31
93,194.0,46,645628.1,5493469.3
93,194.0,47,646339.06,5493449.8
93,194.0,48,646691.77,5492679.62
93,194.0,5,645828.29,5493653.13
93,194.0,6,646178.26,5493149.22
93,194.0,7,646259.28,5493696.45
93,194.0,8,645254.1,5493490.0
93,194.0,9,644849.34,5493434.71
94,196.0,0,646668.55,5492678.99
94,196.0,1,645739.04,5493447.23
94,196.0,10,644873.18,5493504.32
94,196.0,11,645151.73,5493599.4
94,196.0,12,645726.77,5493575.81
94,196.0,13,646124.39,5493985.73
94,196.0,14,645750.01,5493505.55
94,196.0,15,645328.69,5493498.88
94,196.0,16,644947.06,5493720.2
94,196.0,17,646595.12,5493596.71
94,196.0,18,646553.48,5493707.1
94,196.0,19,645855.61,5493649.74
94,196.0,2,644938.93,5493583.15
94,196.0,20,646583.83,5492742.66
94,196.0,22,645494.96,5494089.23
94,196.0,24,645942.21,5493653.65
94,196.0,25,644881.04,5493537.44
94,196.0,26,646029.15,5493824.97
94,196.0,27,646167.31,5494102.59
94,196.0,28,645203.76,5493982.93
94,196.0,29,645154.73,5493520.91
94,196.0,3,644764.0,5493793.82
94,196.0,30,646364.93,5492963.17
94,196.0,31,644645.26,5493391.02
94,196.0,32,644807.34,5493335.0
94,196.0,33,644613.45,5492933.92
94,196.0,34,646505.55,5492742.07
94,196.0,35,644710.63,5493889.97
94,196.0,36,646509.4,5493342.44
94,196.0,37,644778.71,5493596.22
94,196.0,38,644918.5,5493637.72
94,196.0,39,646191.71,5493755.63
94,196.0,4,644835.25,5493516.32
94,196.0,40,645967.4,5493339.37
