ID,Rel_X,Rel_Y,Lat,Lon,PDR
Grid_90,187.5,712.5,49.56777831256893,11.00058329540751,0.0
Grid_91,187.5,787.5,49.56845250544675,11.00061085772739,0.0
Grid_92,187.5,862.5,49.569126698234314,11.000638421082773,0.22
Grid_93,187.5,937.5,49.569800890931596,11.000665985473704,0.58
Grid_94,187.5,1012.5,49.57047508353861,11.000693550900243,0.0
Grid_95,187.5,1087.5,49.571149276055344,11.00072111736243,6.4799999999999995
Grid_96,187.5,1162.5,49.5718234684818,11.000748684860323,0.05
Grid_97,187.5,1237.5,49.57249766081799,11.000776253393967,0.11
Grid_98,187.5,1312.5,49.573171853063904,11.000803822963418,0.29
Grid_99,187.5,1387.5,49.573846045219554,11.000831393568722,1.1900000000000002
Grid_100,187.5,1462.5,49.57452023728492,11.000858965209929,1.6500000000000001
Grid_101,187.5,1537.5,49.57519442926,11.00088653788709,1.01
Grid_102,187.5,1612.5,49.57586862114481,11.00091411160026,0.01
Grid_103,187.5,1687.5,49.57654281293935,11.000941686349483,0.0
Grid_104,187.5,1762.5,49.57721700464362,11.000969262134813,2.01
Grid_105,187.5,1837.5,49.5778911962576,11.000996838956297,1.05
Grid_106,187.5,1912.5,49.57856538778132,11.00102441681399,0.65
Grid_107,187.5,1987.5,49.57923957921476,11.00105199570794,0.38999999999999996
Grid_108,187.5,2062.5,49.57991377055792,11.001079575638197,0.0
Grid_109,187.5,2137.5,49.5805879618108,11.001107156604812,0.0
Grid_110,187.5,2212.5,49.58126215297341,11.001134738607835,0.0
Grid_111,187.5,2287.5,49.58193634404573,11.001162321647316,0.0
Grid_112,187.5,2362.5,49.58261053502778,11.001189905723308,0.0
Grid_113,187.5,2437.5,49.58328472591955,11.001217490835858,0.0
Grid_114,187.5,2512.5,49.58395891672105,11.001245076985018,0.0
Grid_115,187.5,2587.5,49.58463310743226,11.001272664170838,0.0
Grid_116,187.5,2662.5,49.58530729805319,11.001300252393369,0.0
Grid_117,187.5,2737.5,49.58598148858386,11.00132784165266,0.0
Grid_118,187.5,2812.5,49.58665567902423,11.001355431948765,0.0
Grid_119,187.5,2887.5,49.58732986937433,11.00138302328173,0.0
Grid_120,187.5,2962.5,49.58800405963415,11.001410615651608,0.0
Grid_121,262.5,37.5,49.56169264596245,11.001371755757825,0.0
Grid_122,262.5,112.5,49.562366839228226,11.001399323013827,0.0
Grid_123,262.5,187.5,49.56304103240371,11.001426891305412,0.0
Grid_124,262.5,262.5,49.56371522548892,11.001454460632631,0.0
Grid_125,262.5,337.5,49.56438941848386,11.001482030995534,0.03
Grid_126,262.5,412.5,49.5650636113885,11.00150960239417,0.11
Grid_127,262.5,487.5,49.56573780420286,11.001537174828593,0.1
Grid_128,262.5,562.5,49.566411996926945,11.001564748298852,0.11
Grid_129,262.5,637.5,49.56708618956074,11.001592322804994,0.08
Grid_130,262.5,712.5,49.567760382104254,11.001619898347071,0.0
Grid_131,262.5,787.5,49.56843457455748,11.001647474925136,0.0
Grid_132,262.5,862.5,49.56910876692042,11.001675052539237,0.31
Grid_133,262.5,937.5,49.569782959193084,11.001702631189424,0.59
Grid_134,262.5,1012.5,49.570457151375464,11.00173021087575,0.97
Grid_135,262.5,1087.5,49.57113134346755,11.001757791598262,0.12
